age,experience_years,daily_work_hours,sleep_hours,caffeine_intake,bugs_per_day,commits_per_day,meetings_per_day,screen_time,exercise_hours,stress_level,burnout_level,work_sleep_ratio,active_hours,bug_commit_ratio,burnout_encoded
0.5833333333333333,0.3684210526315789,0.868,0.44000000000000017,0.5714285714285714,1.0,0.3448275862068966,0.4444444444444444,0.6501457725947524,0.845,0.8165000000000001,High,0.536547700754976,0.8689075630252099,0.009901052631578948,0
0.75,0.894736842105263,0.37,0.9320000000000002,0.2857142857142857,0.47368421052631576,0.41379310344827586,0.4444444444444444,0.4963556851311954,0.36,0.5374500000000001,Low,0.1474948524365134,0.36890756302521005,0.003914736842105263,1
0.45833333333333326,0.05263157894736842,0.07100000000000001,0.14600000000000013,0.14285714285714285,0.5263157894736842,0.6551724137931034,0.1111111111111111,0.11005830903790087,0.705,0.1783,Low,0.18050789293067948,0.17563025210084032,0.00275578947368421,1
0.5,0.631578947368421,0.894,0.29200000000000004,0.5714285714285714,0.894736842105263,0.7931034482758621,0.4444444444444444,0.8010204081632655,0.49,0.8956999999999999,High,0.644509265614276,0.8310924369747898,0.003873157894736842,0
0.7916666666666667,0.2631578947368421,0.8880000000000002,0.3039999999999998,0.7142857142857142,0.05263157894736842,0.9310344827586207,1.0,0.7500000000000002,0.61,0.8311000000000001,High,0.6323266986959506,0.8462184873949579,0.00019421052631578948,0
1.0,0.2631578947368421,0.8550000000000001,0.030000000000000027,0.8571428571428571,0.2631578947368421,0.5172413793103449,0.0,0.708454810495627,0.37,0.7609,High,0.8591969800960879,0.7781512605042016,0.0017426315789473685,0
0.08333333333333337,0.42105263157894735,0.8450000000000001,0.03599999999999992,0.5714285714285714,0.7894736842105263,1.0,0.6666666666666666,0.6909620991253644,0.08,0.9913,High,0.8440974605353466,0.7210084033613444,0.002713157894736842,0
0.16666666666666674,0.7894736842105263,0.4800000000000001,0.952,0.14285714285714285,0.3157894736842105,0.4482758620689655,0.4444444444444444,0.5838192419825075,0.945,0.3136,Low,0.18668496911461907,0.5596638655462185,0.0024105263157894736,1
0.5,0.5263157894736842,0.17699999999999994,0.5720000000000001,0.14285714285714285,0.9473684210526315,0.20689655172413793,0.5555555555555556,0.3381924198250729,0.835,0.5025000000000001,Medium,0.13033630748112562,0.28655462184873953,0.015530526315789474,2
0.25,0.3157894736842105,0.477,0.30600000000000005,0.14285714285714285,0.5789473684210527,0.20689655172413793,0.8888888888888888,0.4846938775510204,0.31,0.8033,High,0.3804049416609472,0.4504201680672269,0.009491052631578947,0
0.8333333333333333,0.47368421052631576,0.495,0.3779999999999999,1.0,0.894736842105263,0.3793103448275862,0.2222222222222222,0.5393586005830904,0.96,0.723,High,0.3586135895676047,0.5747899159663865,0.008060526315789475,0
0.33333333333333326,0.47368421052631576,0.4900000000000001,0.7140000000000002,0.7142857142857142,0.47368421052631576,0.3793103448275862,0.0,0.4956268221574344,0.3,0.5988,Medium,0.2440631434454359,0.45966386554621846,0.004267368421052632,2
0.25,1.0,0.539,0.3660000000000001,0.7142857142857142,0.3157894736842105,0.6551724137931034,0.7777777777777777,0.49344023323615166,0.445,0.6916,Medium,0.38925875085792727,0.5252100840336134,0.001653157894736842,2
0.7083333333333333,0.5263157894736842,0.258,0.22799999999999998,0.8571428571428571,0.15789473684210525,0.0,0.1111111111111111,0.33309037900874633,0.755,0.09609999999999999,Low,0.276767330130405,0.34117647058823525,0.15789473684210525,1
1.0,0.42105263157894735,0.43400000000000005,0.728,0.2857142857142857,0.8421052631578947,0.1724137931034483,1.0,0.5736151603498543,0.325,0.8009000000000001,High,0.21561427590940285,0.41680672268907565,0.016512105263157894,0
0.5416666666666667,0.7368421052631579,0.131,0.18000000000000005,0.2857142857142857,0.15789473684210525,0.24137931034482757,0.3333333333333333,0.18294460641399418,0.41,0.3084,Low,0.21029512697323272,0.1764705882352941,0.0022236842105263156,1
0.7083333333333333,0.15789473684210525,0.45500000000000007,0.06999999999999995,0.42857142857142855,0.21052631578947367,0.896551724137931,0.4444444444444444,0.6042274052478134,0.47,0.33530000000000004,Low,0.5051818805765271,0.4588235294117647,0.0008068421052631578,1
0.33333333333333326,0.3684210526315789,0.8099999999999999,0.42599999999999993,0.8571428571428571,0.0,0.41379310344827586,0.0,0.6639941690962101,0.125,0.5767,Medium,0.5123541523678792,0.6991596638655462,0.0,2
0.8333333333333333,0.42105263157894735,0.828,0.040000000000000036,0.8571428571428571,0.9473684210526315,0.48275862068965514,0.2222222222222222,0.620262390670554,0.015,1.0,High,0.8258750857927247,0.6957983193277311,0.006718947368421053,0
0.7916666666666667,0.42105263157894735,0.519,0.6279999999999999,0.14285714285714285,0.0,0.3103448275862069,0.5555555555555556,0.48688046647230326,0.355,0.3793,Medium,0.28143445435827047,0.4932773109243697,0.0,2
0.5833333333333333,0.5263157894736842,0.033999999999999975,0.1519999999999999,0.42857142857142855,0.3684210526315789,0.896551724137931,0.2222222222222222,0.1989795918367348,0.1,0.3059,Low,0.15229924502402198,0.042857142857142816,0.001411578947368421,1
0.25,0.8421052631578947,0.674,0.17200000000000004,0.8571428571428571,0.15789473684210525,0.4482758620689655,0.6666666666666666,0.6268221574344024,0.76,0.6275000000000001,Medium,0.5889155799588195,0.6915966386554622,0.0012052631578947368,2
0.45833333333333326,0.7894736842105263,0.40500000000000014,0.5700000000000001,0.14285714285714285,0.47368421052631576,0.7931034482758621,0.5555555555555556,0.38994169096209924,0.295,0.5406000000000001,Medium,0.2433424845573096,0.3873949579831933,0.0020505263157894736,2
0.29166666666666674,0.7368421052631579,0.44499999999999995,0.3560000000000001,0.0,0.8421052631578947,0.27586206896551724,0.4444444444444444,0.4730320699708455,0.51,0.4229,Medium,0.33901853122855186,0.45714285714285724,0.010396315789473684,2
0.5833333333333333,0.10526315789473684,0.874,0.774,1.0,0.894736842105263,0.5517241379310345,0.7777777777777777,0.8666180758017494,0.965,0.9087999999999999,High,0.39440631434454365,0.8941176470588235,0.005557368421052632,0
0.08333333333333337,1.0,0.46199999999999997,0.546,0.8571428571428571,0.10526315789473684,0.06896551724137931,0.7777777777777777,0.5663265306122449,0.92,0.5174000000000001,Medium,0.2789636238846946,0.5403361344537816,0.005012631578947368,2
0.5416666666666667,0.21052631578947367,0.02100000000000002,0.43399999999999994,0.7142857142857142,0.894736842105263,0.3793103448275862,0.2222222222222222,0.21137026239067053,0.105,0.37079999999999996,Medium,0.0762868908716541,0.03277310924369742,0.008060526315789475,2
0.6666666666666667,0.21052631578947367,0.22699999999999998,0.9620000000000002,0.5714285714285714,0.3157894736842105,0.3793103448275862,0.7777777777777777,0.4278425655976677,0.9,0.2754,Low,0.08733699382292381,0.3394957983193277,0.002844736842105263,1
0.5,1.0,0.476,0.3900000000000001,0.0,0.8421052631578947,0.3448275862068966,1.0,0.5036443148688046,0.89,0.6502,Medium,0.34272477693891557,0.5470588235294116,0.008337894736842105,2
0.7083333333333333,0.7368421052631579,0.42400000000000004,0.40000000000000013,0.7142857142857142,0.894736842105263,0.7241379310344828,0.8888888888888888,0.2959183673469388,0.635,0.7456,High,0.30940288263555255,0.46050420168067224,0.004240526315789473,0
0.29166666666666674,0.894736842105263,0.86,0.6660000000000001,0.7142857142857142,1.0,0.9655172413793103,1.0,0.6960641399416911,0.53,0.8501000000000001,High,0.42779684282772823,0.8092436974789916,0.0035589473684210526,0
0.125,0.7368421052631579,0.542,0.8100000000000003,1.0,0.3684210526315789,0.10344827586206896,0.2222222222222222,0.4752186588921284,0.215,0.5335,Medium,0.24248455730954016,0.4890756302521008,0.011884736842105264,2
0.04166666666666674,0.05263157894736842,0.6900000000000001,0.6260000000000001,0.14285714285714285,0.5263157894736842,0.24137931034482757,0.7777777777777777,0.6472303206997085,0.12,0.6797,Medium,0.3632120796156486,0.5974789915966388,0.007413157894736842,2
0.20833333333333326,0.631578947368421,0.469,0.6980000000000002,0.2857142857142857,0.10526315789473684,0.3103448275862069,0.7777777777777777,0.5903790087463558,0.605,0.2827,Low,0.23874399450926564,0.4932773109243697,0.001156842105263158,1
0.875,0.15789473684210525,0.44000000000000006,0.3720000000000001,0.5714285714285714,0.3157894736842105,0.4482758620689655,0.6666666666666666,0.5495626822157436,0.82,0.6033,Medium,0.329512697323267,0.5050420168067227,0.0024105263157894736,2
0.375,0.47368421052631576,0.44600000000000006,0.4800000000000002,0.2857142857142857,0.7368421052631579,1.0,0.7777777777777777,0.3775510204081633,0.69,0.7137000000000001,High,0.2924845573095402,0.48823529411764705,0.002532105263157895,0
0.125,0.631578947368421,0.4109999999999999,0.19800000000000006,0.2857142857142857,0.47368421052631576,0.0,0.0,0.4358600583090379,0.18,0.4012,Medium,0.39262182566918324,0.37310924369747905,0.47368421052631576,2
0.875,0.47368421052631576,0.539,0.6800000000000002,0.8571428571428571,0.5789473684210527,0.3793103448275862,0.2222222222222222,0.5699708454810495,0.29,0.6695000000000001,Medium,0.27549759780370625,0.4991596638655463,0.00521578947368421,2
0.7083333333333333,0.42105263157894735,0.25,0.22199999999999998,0.5714285714285714,0.5789473684210527,0.13793103448275862,0.5555555555555556,0.45481049562682213,0.545,0.6744,Medium,0.27398764584763213,0.2991596638655462,0.014120526315789474,2
0.45833333333333326,0.3684210526315789,0.8910000000000001,0.0020000000000000018,0.5714285714285714,0.9473684210526315,0.4482758620689655,0.6666666666666666,0.6435860058309038,0.625,0.9485,High,0.9237817433081674,0.8512605042016808,0.007231578947368421,0
0.04166666666666674,0.10526315789473684,0.3330000000000001,0.9339999999999999,0.0,0.9473684210526315,0.10344827586206896,0.6666666666666666,0.3629737609329446,0.07,0.4412,Medium,0.13266986959505833,0.28907563025210076,0.030560526315789472,2
0.375,0.7894736842105263,0.14800000000000002,0.30600000000000005,0.14285714285714285,0.7368421052631579,0.9310344827586207,0.5555555555555556,0.380466472303207,0.615,0.2181,Low,0.17989018531228557,0.22521008403361337,0.002718947368421052,1
0.125,0.6842105263157894,0.09699999999999998,0.19600000000000006,0.2857142857142857,0.21052631578947367,0.5517241379310345,0.3333333333333333,0.3403790087463558,0.735,0.1149,Low,0.1815717227179135,0.20252100840336135,0.0013073684210526315,1
0.5416666666666667,0.42105263157894735,0.013000000000000012,0.268,1.0,0.631578947368421,0.8620689655172413,0.4444444444444444,0.09037900874635574,0.18,0.4362,Medium,0.10638297872340424,0.03865546218487392,0.002516315789473684,2
0.625,0.5263157894736842,0.42300000000000004,0.33000000000000007,0.14285714285714285,0.42105263157894735,0.7241379310344828,0.8888888888888888,0.2930029154518951,0.245,0.4179,Medium,0.3370281400137269,0.3941176470588235,0.001995263157894737,2
0.5833333333333333,0.10526315789473684,0.18799999999999994,0.474,0.14285714285714285,0.47368421052631576,0.8620689655172413,0.0,0.2930029154518951,0.26,0.1294,Low,0.15772134522992454,0.19915966386554623,0.0018873684210526315,1
0.29166666666666674,0.21052631578947367,0.021999999999999964,0.06999999999999995,1.0,0.3684210526315789,0.41379310344827586,0.1111111111111111,0.2536443148688046,0.94,0.327,Low,0.1712765957446809,0.17394957983193277,0.0030447368421052633,1
0.5416666666666667,0.47368421052631576,0.5199999999999999,0.051999999999999935,0.8571428571428571,0.42105263157894735,0.06896551724137931,0.4444444444444444,0.4584548104956269,0.405,0.6755,Medium,0.5699725463280715,0.5025210084033613,0.02005,2
0.5,0.631578947368421,0.68,0.29200000000000004,0.42857142857142855,0.2631578947368421,0.3448275862068966,0.4444444444444444,0.7529154518950438,0.53,0.47259999999999996,Medium,0.5124227865477008,0.6579831932773108,0.002605263157894737,2
1.0,0.15789473684210525,0.08600000000000002,0.29600000000000004,0.0,0.894736842105263,0.3448275862068966,0.6666666666666666,0.14431486880466476,0.725,0.5952000000000001,Medium,0.14474948524365133,0.19159663865546211,0.008858947368421053,2
0.29166666666666674,0.631578947368421,0.46099999999999997,0.118,0.2857142857142857,0.47368421052631576,0.13793103448275862,0.7777777777777777,0.49854227405247825,0.37,0.5052000000000001,Medium,0.475840768702814,0.4470588235294117,0.011553157894736842,2
0.8333333333333333,0.5789473684210527,0.7439999999999999,0.4039999999999999,0.7142857142857142,0.7368421052631579,0.1724137931034483,1.0,0.7376093294460642,0.105,1.0,High,0.48733699382292384,0.6403361344537815,0.014447894736842104,0
0.625,0.21052631578947367,0.9860000000000001,0.28400000000000003,0.5714285714285714,0.631578947368421,0.10344827586206896,0.5555555555555556,0.8039358600583091,0.655,0.8575,High,0.7075154426904599,0.9361344537815126,0.020373684210526315,0
0.5,0.47368421052631576,0.6669999999999999,0.026000000000000023,0.5714285714285714,0.5263157894736842,0.3103448275862069,0.5555555555555556,0.5736151603498543,0.665,0.7413,High,0.7114962251201098,0.6697478991596637,0.005783684210526316,0
0.7083333333333333,0.42105263157894735,0.245,0.8859999999999999,0.14285714285714285,0.05263157894736842,0.3103448275862069,0.4444444444444444,0.30029154518950446,0.26,0.1494,Low,0.10535346602608098,0.24705882352941172,0.000578421052631579,1
0.5833333333333333,1.0,0.717,0.8859999999999999,1.0,0.3684210526315789,0.3793103448275862,0.4444444444444444,0.750728862973761,0.035,0.7375,High,0.29522992450240226,0.6058823529411765,0.003318947368421053,0
0.8333333333333333,0.3157894736842105,0.5980000000000001,0.20999999999999996,0.0,0.894736842105263,0.7241379310344828,0.7777777777777777,0.44970845481049576,0.665,0.8514,High,0.5108785175017159,0.611764705882353,0.004240526315789473,0
0.9583333333333333,0.05263157894736842,0.21200000000000008,0.16199999999999992,0.0,0.10526315789473684,0.7586206896551724,0.4444444444444444,0.3236151603498543,0.705,0.3125,Low,0.27357584076870284,0.29411764705882354,0.0004763157894736842,1
1.0,0.3157894736842105,0.8510000000000001,0.548,0.2857142857142857,0.10526315789473684,0.5862068965517241,0.5555555555555556,0.8024781341107872,0.025,0.4816,Medium,0.4734728894989705,0.7168067226890755,0.0006157894736842105,2
0.5,0.3684210526315789,0.42699999999999994,0.6300000000000001,0.2857142857142857,0.3157894736842105,1.0,0.2222222222222222,0.4584548104956269,0.695,0.24920000000000003,Low,0.23730267673301308,0.47310924369747903,0.0010852631578947367,1
0.5833333333333333,0.6842105263157894,0.723,0.3779999999999999,0.14285714285714285,0.42105263157894735,0.7586206896551724,0.8888888888888888,0.6873177842565599,0.18,0.5972,Medium,0.4892244337680165,0.6352941176470588,0.0019052631578947367,2
0.5,0.9473684210526315,0.6449999999999999,0.6180000000000001,0.14285714285714285,0.894736842105263,0.7586206896551724,0.2222222222222222,0.6399416909620992,0.52,0.5374500000000001,Medium,0.3446122168840083,0.626890756302521,0.004048421052631579,2
0.0,0.21052631578947367,0.7279999999999999,0.8780000000000001,0.42857142857142855,0.0,0.5862068965517241,0.7777777777777777,0.6902332361516037,0.695,0.2331,Low,0.30178448867536034,0.7260504201680671,0.0,1
1.0,0.894736842105263,0.478,0.44999999999999996,0.0,0.15789473684210525,0.06896551724137931,0.6666666666666666,0.5437317784256561,0.23,0.34759999999999996,Low,0.3203500343170899,0.4378151260504202,0.007518947368421053,1
0.25,1.0,0.5050000000000001,0.12200000000000011,0.14285714285714285,0.15789473684210525,0.06896551724137931,0.3333333333333333,0.392128279883382,0.75,0.30820000000000003,Low,0.5052161976664379,0.5478991596638656,0.007518947368421053,1
0.33333333333333326,0.5789473684210527,0.8510000000000001,0.3779999999999999,0.8571428571428571,0.8421052631578947,0.0,0.4444444444444444,0.4956268221574344,0.87,0.8417,High,0.5625600549073438,0.8588235294117648,0.8421052631578947,0
0.9583333333333333,0.8421052631578947,0.6810000000000002,0.1359999999999999,0.0,0.05263157894736842,0.5517241379310345,0.7777777777777777,0.49344023323615166,0.815,0.3874,Medium,0.6219286204529856,0.7067226890756302,0.0003268421052631579,2
0.0,0.631578947368421,0.8970000000000001,0.016000000000000014,0.7142857142857142,0.7368421052631579,0.3103448275862069,1.0,0.8250728862973764,0.26,1.0,High,0.9106726149622513,0.7949579831932774,0.008097368421052631,0
0.45833333333333326,0.05263157894736842,0.8910000000000001,0.752,0.5714285714285714,0.631578947368421,0.896551724137931,0.6666666666666666,0.8134110787172013,0.805,0.9411,High,0.40950583390528483,0.8815126050420168,0.00242,0
0.29166666666666674,0.631578947368421,0.9760000000000001,0.238,0.5714285714285714,0.42105263157894735,0.1724137931034483,1.0,0.7565597667638484,0.415,0.9227,High,0.7384694577899795,0.8873949579831932,0.008255789473684211,0
0.9583333333333333,0.3157894736842105,0.7000000000000001,0.0020000000000000018,0.0,0.3157894736842105,0.8275862068965517,1.0,0.5065597667638484,0.265,0.6648000000000001,Medium,0.7643102264927935,0.6302521008403361,0.0013105263157894736,2
0.41666666666666674,0.47368421052631576,0.502,0.8719999999999999,0.7142857142857142,0.5789473684210527,0.8275862068965517,0.1111111111111111,0.39139941690962105,0.17,0.4732,Medium,0.21173644474948528,0.44789915966386545,0.0024021052631578946,2
0.75,0.2631578947368421,0.16600000000000004,0.44399999999999995,0.5714285714285714,0.5789473684210527,0.3448275862068966,0.7777777777777777,0.18513119533527705,0.91,0.4608,Medium,0.15319148936170213,0.28991596638655465,0.005732105263157894,2
0.6666666666666667,0.10526315789473684,0.7050000000000002,0.238,0.5714285714285714,0.6842105263157894,0.4482758620689655,0.7777777777777777,0.7558309037900877,0.425,1.0,High,0.5626630061770762,0.6613445378151259,0.005223157894736842,0
0.29166666666666674,0.10526315789473684,0.29200000000000004,0.262,0.5714285714285714,0.7368421052631579,0.5517241379310345,0.8888888888888888,0.44679300291545193,0.865,0.6198,Medium,0.2847975291695264,0.38823529411764707,0.004576842105263158,2
0.08333333333333337,0.894736842105263,0.28300000000000003,0.24,0.2857142857142857,0.0,0.9310344827586207,0.1111111111111111,0.20991253644314872,0.16,0.23620000000000002,Low,0.28809196980096086,0.26218487394957984,0.0,1
0.08333333333333337,0.5263157894736842,0.238,0.19399999999999995,0.7142857142857142,0.42105263157894735,0.20689655172413793,0.3333333333333333,0.2427113702623906,0.765,0.2737,Low,0.2776938915579959,0.32605042016806723,0.0069026315789473686,1
0.0,1.0,0.8750000000000001,0.8420000000000003,1.0,0.7894736842105263,0.7241379310344828,0.1111111111111111,0.8819241982507289,0.11,0.6962,Medium,0.3723747426218257,0.7512605042016807,0.003741578947368421,2
0.16666666666666674,0.21052631578947367,0.868,0.16999999999999993,0.2857142857142857,0.42105263157894735,0.10344827586206896,0.3333333333333333,0.4956268221574344,0.02,0.6659,Medium,0.724914207275223,0.7302521008403362,0.013582105263157894,2
0.375,0.9473684210526315,0.6310000000000001,0.562,0.0,0.7894736842105263,0.3448275862068966,0.2222222222222222,0.7346938775510206,0.995,0.3554,Medium,0.3578586135895676,0.6949579831932773,0.007816315789473685,2
0.25,0.9473684210526315,0.4730000000000001,0.07799999999999996,0.0,0.05263157894736842,0.6206896551724138,0.6666666666666666,0.40451895043731784,0.075,0.4581,Medium,0.5130748112560055,0.4075630252100841,0.00029052631578947366,2
0.33333333333333326,0.7368421052631579,0.672,0.95,0.42857142857142855,0.47368421052631576,0.27586206896551724,0.5555555555555556,0.6902332361516037,0.46,0.5252,Medium,0.26153054221002064,0.6394957983193277,0.005847894736842105,2
0.25,0.7894736842105263,0.6070000000000001,0.6039999999999999,1.0,0.894736842105263,0.8620689655172413,0.6666666666666666,0.5488338192419826,0.88,0.8074,High,0.331194234728895,0.6554621848739497,0.0035647368421052633,0
0.33333333333333326,0.42105263157894735,0.41600000000000004,0.9039999999999999,0.2857142857142857,0.631578947368421,0.6896551724137931,0.1111111111111111,0.3272594752186589,0.82,0.1341,Low,0.17069320521619769,0.48487394957983193,0.0031421052631578944,1
0.29166666666666674,0.15789473684210525,0.38,0.39800000000000013,0.0,0.05263157894736842,0.24137931034482757,0.3333333333333333,0.33600583090379016,0.47,0.1168,Low,0.2853809196980096,0.3957983193277311,0.0007410526315789474,1
